 4.750999832E+01 -7.915999889E-01 -7.070000172E-01 -2.998000085E-01 -4.765999913E-01
 4.750999832E+01 4.750999832E+01 4.750999832E+01 -6.108000278E-01 -7.293000221E-01
 -7.716000080E-01 2.068000078E+00
 1.603000052E-02 1.754000038E-01 1.603000052E-02 1.603000052E-02 1.000000000E+00
 1.000000000E+00 1.000000000E+00 1.000000000E+00 1.000000000E+00 1.000000000E+00
 4.805999994E-02 1.000000000E+00 1.000000000E+00 1.000000000E+00 1.000000000E+00
 1.000000000E+00 1.000000000E+00 1.000000000E+00 1.000000000E+00 1.000000000E+00
 1.000000000E+00 8.632000089E-01 1.000000000E+00 1.000000000E+00 1.000000000E+00
 7.716000080E-01 1.000000000E+00 1.000000000E+00 1.000000000E+00 8.108000159E-01
 1.000000000E+00 6.603000164E-01 9.538999796E-01 1.000000000E+00 1.000000000E+00
 6.359000206E-01 6.603000164E-01 6.359000206E-01 9.629999995E-01 1.000000000E+00
 1.000000000E+00 6.108000278E-01 7.070000172E-01 9.538999796E-01 8.790000081E-01
 1.000000000E+00 1.000000000E+00 1.000000000E+00 7.915999889E-01 6.840000153E-01
 6.359000206E-01 1.000000000E+00
 1.499999966E-02 2.500000037E-02 2.500000037E-02 4.999999888E-03 1.499999966E-02
 1.499999966E-02 1.499999966E-02 1.499999966E-02 1.499999966E-02 1.499999966E-02
 1.499999966E-02 1.499999966E-02 1.499999966E-02 1.499999966E-02 1.499999966E-02
 1.499999966E-02 1.499999966E-02 1.499999966E-02 1.499999966E-02 1.499999966E-02
 1.499999966E-02 4.999999888E-03 1.499999966E-02 1.499999966E-02 1.499999966E-02
 1.499999966E-02 1.499999966E-02 1.499999966E-02 2.500000037E-02 1.499999966E-02
 2.500000037E-02 2.500000037E-02 4.999999888E-03 2.500000037E-02 2.500000037E-02
 2.500000037E-02 4.999999888E-03 1.499999966E-02 2.500000037E-02 2.500000037E-02
 2.500000037E-02 4.999999888E-03 1.499999966E-02 1.499999966E-02 4.999999888E-03
 2.500000037E-02 2.500000037E-02 2.500000037E-02 4.999999888E-03 4.999999888E-03
 1.499999966E-02 1.499999966E-02
ZONE T="ZONE 001"
 STRANDID=0, SOLUTIONTIME=0
 I=43, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE )
 1.000000000E+00 1.000000000E+03 2.000000000E+03 3.000000000E+03 4.000000000E+03
 5.000000000E+03 6.000000000E+03 7.000000000E+03 8.000000000E+03 9.000000000E+03
 1.000000000E+04 1.100000000E+04 1.200000000E+04 1.300000000E+04 1.400000000E+04
 1.500000000E+04 1.600000000E+04 1.700000000E+04 1.800000000E+04 1.900000000E+04
 2.000000000E+04 2.100000000E+04 2.200000000E+04 2.300000000E+04 2.400000000E+04
 2.500000000E+04 2.600000000E+04 2.700000000E+04 2.800000000E+04 2.900000000E+04
 3.000000000E+04 3.100000000E+04 3.200000000E+04 3.300000000E+04 3.400000000E+04
 3.500000000E+04 3.600000000E+04 3.700000000E+04 3.800000000E+04 3.900000000E+04
 4.000000000E+04 4.100000000E+04 4.200000000E+04
 3.590000000E+03 4.519999981E+00 5.210000277E-01 1.529999971E-01 7.959999889E-02
 5.070000142E-02 3.339999914E-02 3.040000051E-02 2.749999985E-02 2.089999989E-02
 1.769999973E-02 1.480000000E-02 1.080000028E-02 7.199999876E-03 5.119999871E-03
 2.980000107E-03 1.960000023E-03 1.530000009E-03 1.189999981E-03 9.239999927E-04
 1.470000017E-03 8.440000238E-04 1.109999954E-03 3.269999870E-04 6.909999996E-03
 1.920000068E-04 1.800000027E-04 1.650000049E-04 1.249999972E-03 4.199999850E-03
 1.329999941E-04 1.250000059E-04 1.170000032E-04 1.100000009E-04 1.559999946E-04
 2.139999997E-04 9.059999866E-05 8.510000043E-05 7.999999798E-05 7.519999781E-05
 7.069999992E-05 2.229999955E-04 1.710000070E-04
 -9.997000098E-01 -9.997000098E-01 8.586999893E+00 1.770999908E+01 -9.782000184E-01
 3.811999893E+01 4.750999832E+01 2.644000053E+01 -9.997000098E-01 3.811999893E+01
 4.266999817E+01 4.750999832E+01 4.750999832E+01 4.750999832E+01 -6.108000278E-01
 4.750999832E+01 -9.539999962E-01 -9.539999962E-01 -9.539999962E-01 -9.539999962E-01
 -6.603000164E-01 -6.108000278E-01 -7.070000172E-01 -9.539999962E-01 -6.108000278E-01
 -9.539999962E-01 3.811999893E+01 3.811999893E+01 -6.840000153E-01 -5.850999951E-01
 4.266999817E+01 4.750999832E+01 4.750999832E+01 4.750999832E+01 -7.508999705E-01
 -8.291000128E-01 4.750999832E+01 4.750999832E+01 4.750999832E+01 4.750999832E+01
 4.750999832E+01 -7.915999889E-01 -7.915999889E-01
 1.603000052E-02 1.603000052E-02 1.000000000E+00 1.000000000E+00 2.067999989E-01
 1.000000000E+00 1.000000000E+00 1.000000000E+00 1.603000052E-02 1.000000000E+00
 1.000000000E+00 1.000000000E+00 1.000000000E+00 1.000000000E+00 7.915999889E-01
 1.000000000E+00 2.998000085E-01 2.998000085E-01 2.998000085E-01 2.998000085E-01
 7.508999705E-01 7.915999889E-01 7.070000172E-01 2.998000085E-01 7.915999889E-01
 2.998000085E-01 1.000000000E+00 1.000000000E+00 7.293000221E-01 8.108000159E-01
 1.000000000E+00 1.000000000E+00 1.000000000E+00 1.000000000E+00 6.603000164E-01
 5.587999821E-01 1.000000000E+00 1.000000000E+00 1.000000000E+00 1.000000000E+00
 1.000000000E+00 6.108000278E-01 6.108000278E-01
 1.499999966E-02 1.499999966E-02 4.999999888E-03 1.499999966E-02 4.999999888E-03
 1.499999966E-02 1.499999966E-02 1.499999966E-02 1.499999966E-02 1.499999966E-02
 1.499999966E-02 1.499999966E-02 1.499999966E-02 1.499999966E-02 4.999999888E-03
 1.499999966E-02 4.999999888E-03 4.999999888E-03 4.999999888E-03 4.999999888E-03
 4.999999888E-03 4.999999888E-03 2.500000037E-02 4.999999888E-03 4.999999888E-03
 4.999999888E-03 2.500000037E-02 2.500000037E-02 1.499999966E-02 1.499999966E-02
 2.500000037E-02 2.500000037E-02 2.500000037E-02 2.500000037E-02 2.500000037E-02
 2.500000037E-02 2.500000037E-02 2.500000037E-02 2.500000037E-02 2.500000037E-02
 2.500000037E-02 4.999999888E-03 4.999999888E-03
ZONE T="ZONE 001"
 STRANDID=0, SOLUTIONTIME=0
 I=42, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE )
 1.000000000E+00 1.000000000E+03 2.000000000E+03 3.000000000E+03 4.000000000E+03
 5.000000000E+03 6.000000000E+03 7.000000000E+03 8.000000000E+03 9.000000000E+03
 1.000000000E+04 1.100000000E+04 1.200000000E+04 1.300000000E+04 1.400000000E+04
 1.500000000E+04 1.600000000E+04 1.700000000E+04 1.800000000E+04 1.900000000E+04
 2.000000000E+04 2.100000000E+04 2.200000000E+04 2.300000000E+04 2.400000000E+04
 2.500000000E+04 2.600000000E+04 2.700000000E+04 2.800000000E+04 2.900000000E+04
 3.000000000E+04 3.100000000E+04 3.200000000E+04 3.300000000E+04 3.400000000E+04
 3.500000000E+04 3.600000000E+04 3.700000000E+04 3.800000000E+04 3.900000000E+04
 4.000000000E+04 4.100000000E+04
 3.590000000E+03 7.719999790E+00 4.009999931E-01 1.220000014E-01 8.560000360E-02
 4.500000179E-02 3.240000084E-02 2.850000001E-02 1.920000091E-02 1.579999924E-02
 1.360000018E-02 9.279999882E-03 5.719999783E-03 3.640000010E-03 3.959999885E-03
 2.199999988E-03 1.709999982E-03 2.920000115E-03 1.019999967E-03 7.859999896E-04
 6.040000007E-04 4.640000116E-04 1.210000017E-03 2.720000048E-04 2.090000053E-04
 6.210000138E-04 1.720000000E-04 2.120000077E-03 3.040000098E-03 1.389999961E-04
 1.300000004E-04 1.219999976E-04 2.779999922E-04 7.200000109E-04 1.990000019E-04
 9.400000272E-05 8.820000221E-05 8.279999747E-05 1.520000049E-03 7.309999637E-05
 8.070000331E-05 2.490000043E-04
 -9.997000098E-01 -9.997000098E-01 -9.538999796E-01 2.320999908E+01 -9.997000098E-01
 2.644000053E+01 3.390000153E+01 -9.997000098E-01 3.390000153E+01 4.266999817E+01
 4.750999832E+01 4.750999832E+01 4.750999832E+01 -9.539999962E-01 -2.998000085E-01
 -9.539999962E-01 -9.539999962E-01 -6.108000278E-01 -9.539999962E-01 -9.539999962E-01
 -9.539999962E-01 -9.539999962E-01 -7.716000080E-01 -9.539999962E-01 -9.539999962E-01
 -7.716000080E-01 3.811999893E+01 -7.070000172E-01 -6.840000153E-01 4.266999817E+01
 4.266999817E+01 4.750999832E+01 -7.915999889E-01 -3.301999867E-01 -7.293000221E-01
 4.750999832E+01 4.750999832E+01 4.750999832E+01 -7.915999889E-01 4.750999832E+01
 -3.899999857E-01 -2.381000072E-01
 1.603000052E-02 1.603000052E-02 2.998000085E-01 1.000000000E+00 1.603000052E-02
 1.000000000E+00 1.000000000E+00 1.603000052E-02 1.000000000E+00 1.000000000E+00
 1.000000000E+00 1.000000000E+00 1.000000000E+00 2.998000085E-01 9.538999796E-01
 2.998000085E-01 2.998000085E-01 7.915999889E-01 2.998000085E-01 2.998000085E-01
 2.998000085E-01 2.998000085E-01 6.359000206E-01 2.998000085E-01 2.998000085E-01
 6.359000206E-01 1.000000000E+00 7.070000172E-01 7.293000221E-01 1.000000000E+00
 1.000000000E+00 1.000000000E+00 6.108000278E-01 9.437999725E-01 6.840000153E-01
 1.000000000E+00 1.000000000E+00 1.000000000E+00 6.108000278E-01 1.000000000E+00
 9.207000136E-01 9.710999727E-01
 1.499999966E-02 4.999999888E-03 4.999999888E-03 1.499999966E-02 2.500000037E-02
 2.500000037E-02 4.999999888E-03 1.499999966E-02 1.499999966E-02 1.499999966E-02
 1.499999966E-02 1.499999966E-02 1.499999966E-02 4.999999888E-03 4.999999888E-03
 4.999999888E-03 4.999999888E-03 1.499999966E-02 4.999999888E-03 4.999999888E-03
 4.999999888E-03 4.999999888E-03 4.999999888E-03 4.999999888E-03 4.999999888E-03
 2.500000037E-02 2.500000037E-02 4.999999888E-03 4.999999888E-03 2.500000037E-02
 2.500000037E-02 2.500000037E-02 1.499999966E-02 4.999999888E-03 2.500000037E-02
 2.500000037E-02 2.500000037E-02 2.500000037E-02 2.500000037E-02 2.500000037E-02
 4.999999888E-03 1.499999966E-02
ZONE T="ZONE 001"
 STRANDID=0, SOLUTIONTIME=0
 I=41, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE )
 1.000000000E+00 1.000000000E+03 2.000000000E+03 3.000000000E+03 4.000000000E+03
 5.000000000E+03 6.000000000E+03 7.000000000E+03 8.000000000E+03 9.000000000E+03
 1.000000000E+04 1.100000000E+04 1.200000000E+04 1.300000000E+04 1.400000000E+04
 1.500000000E+04 1.600000000E+04 1.700000000E+04 1.800000000E+04 1.900000000E+04
 2.000000000E+04 2.100000000E+04 2.200000000E+04 2.300000000E+04 2.400000000E+04
 2.500000000E+04 2.600000000E+04 2.700000000E+04 2.800000000E+04 2.900000000E+04
 3.000000000E+04 3.100000000E+04 3.200000000E+04 3.300000000E+04 3.400000000E+04
 3.500000000E+04 3.600000000E+04 3.700000000E+04 3.800000000E+04 3.900000000E+04
 4.000000000E+04
 3.590000000E+03 1.450000048E+00 2.189999968E-01 9.780000150E-02 8.659999818E-02
 3.720000014E-02 3.359999880E-02 2.270000055E-02 1.789999940E-02 1.159999985E-02
 9.259999730E-03 5.810000002E-03 4.199999850E-03 3.289999906E-03 4.579999950E-03
 1.979999943E-03 1.520000049E-03 1.169999945E-03 9.019999998E-04 6.919999723E-04
 7.430000114E-04 1.790000009E-03 3.070000093E-04 2.379999933E-04 1.959999936E-04
 1.809999958E-04 1.679999987E-04 2.090000082E-03 1.460000058E-04 1.360000024E-04
 1.270000066E-04 7.539999788E-04 9.260000079E-04 3.980000038E-04 9.799999680E-05
 9.190000128E-05 8.620000153E-05 3.159999906E-04 8.759999764E-04 1.329999941E-04
 1.539999939E-04
 -9.997000098E-01 4.644000053E+00 1.539000034E+01 -9.326999784E-01 -9.997000098E-01
 3.390000153E+01 -9.997000098E-01 4.750999832E+01 3.811999893E+01 4.266999817E+01
 4.750999832E+01 4.750999832E+01 -9.539999962E-01 -9.539999962E-01 -2.998000085E-01
 -9.539999962E-01 -9.539999962E-01 -9.539999962E-01 -9.539999962E-01 -9.539999962E-01
 -6.603000164E-01 -5.320000052E-01 -9.539999962E-01 -9.539999962E-01 -7.508999705E-01
 3.811999893E+01 3.811999893E+01 -5.320000052E-01 4.266999817E+01 4.266999817E+01
 4.750999832E+01 -7.716000080E-01 -2.998000085E-01 -7.508999705E-01 4.750999832E+01
 4.750999832E+01 4.750999832E+01 -7.508999705E-01 -7.716000080E-01 -7.508999705E-01
 -2.067999989E-01
 1.603000052E-02 1.000000000E+00 1.000000000E+00 3.603000045E-01 1.603000052E-02
 1.000000000E+00 1.603000052E-02 1.000000000E+00 1.000000000E+00 1.000000000E+00
 1.000000000E+00 1.000000000E+00 2.998000085E-01 2.998000085E-01 9.538999796E-01
 2.998000085E-01 2.998000085E-01 2.998000085E-01 2.998000085E-01 2.998000085E-01
 7.508999705E-01 8.465999961E-01 2.998000085E-01 2.998000085E-01 6.603000164E-01
 1.000000000E+00 1.000000000E+00 8.465999961E-01 1.000000000E+00 1.000000000E+00
 1.000000000E+00 6.359000206E-01 9.538999796E-01 6.603000164E-01 1.000000000E+00
 1.000000000E+00 1.000000000E+00 6.603000164E-01 6.359000206E-01 6.603000164E-01
 9.782000184E-01
 1.499999966E-02 1.499999966E-02 1.499999966E-02 4.999999888E-03 4.999999888E-03
 4.999999888E-03 1.499999966E-02 4.999999888E-03 1.499999966E-02 1.499999966E-02
 1.499999966E-02 1.499999966E-02 4.999999888E-03 4.999999888E-03 4.999999888E-03
 4.999999888E-03 4.999999888E-03 4.999999888E-03 4.999999888E-03 4.999999888E-03
 4.999999888E-03 4.999999888E-03 4.999999888E-03 4.999999888E-03 1.499999966E-02
 2.500000037E-02 2.500000037E-02 4.999999888E-03 2.500000037E-02 2.500000037E-02
 2.500000037E-02 4.999999888E-03 4.999999888E-03 1.499999966E-02 2.500000037E-02
 2.500000037E-02 2.500000037E-02 2.500000037E-02 2.500000037E-02 2.500000037E-02
 4.999999888E-03
ZONE T="ZONE 001"
 STRANDID=0, SOLUTIONTIME=0
 I=40, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE )
 1.000000000E+00 1.000000000E+03 2.000000000E+03 3.000000000E+03 4.000000000E+03
 5.000000000E+03 6.000000000E+03 7.000000000E+03 8.000000000E+03 9.000000000E+03
 1.000000000E+04 1.100000000E+04 1.200000000E+04 1.300000000E+04 1.400000000E+04
 1.500000000E+04 1.600000000E+04 1.700000000E+04 1.800000000E+04 1.900000000E+04
 2.000000000E+04 2.100000000E+04 2.200000000E+04 2.300000000E+04 2.400000000E+04
 2.500000000E+04 2.600000000E+04 2.700000000E+04 2.800000000E+04 2.900000000E+04
 3.000000000E+04 3.100000000E+04 3.200000000E+04 3.300000000E+04 3.400000000E+04
 3.500000000E+04 3.600000000E+04 3.700000000E+04 3.800000000E+04 3.900000000E+04
 3.590000000E+03 2.569999933E+00 2.430000007E-01 9.730000049E-02 4.839999974E-02
 4.490000010E-02 4.109999910E-02 1.999999955E-02 1.659999974E-02 1.119999960E-02
 8.009999990E-03 5.260000005E-03 4.100000020E-03 3.180000000E-03 5.429999903E-03
 1.900000032E-03 1.470000017E-03 1.129999990E-03 8.660000167E-04 6.639999920E-04
 5.089999759E-04 2.270000055E-03 2.979999990E-04 2.269999968E-04 3.199999919E-04
 1.800000027E-04 1.670000056E-04 6.610000273E-04 1.440000051E-04 1.349999948E-04
 1.259999990E-04 1.030000043E-03 1.110000012E-04 2.920000115E-04 9.699999646E-05
 9.110000246E-05 1.979999943E-04 8.019999950E-05 4.689999856E-03 1.230000053E-03
 -9.997000098E-01 -9.997000098E-01 1.770999908E+01 3.000000000E+01 4.266999817E+01
 3.390000153E+01 -9.987000227E-01 4.750999832E+01 3.811999893E+01 4.750999832E+01
 4.750999832E+01 -9.539999962E-01 -9.539999962E-01 -9.539999962E-01 -6.603000164E-01
 -9.539999962E-01 -9.539999962E-01 -9.539999962E-01 -9.539999962E-01 -9.539999962E-01
 -9.539999962E-01 -6.603000164E-01 -9.539999962E-01 -9.539999962E-01 -7.293000221E-01
 3.811999893E+01 3.811999893E+01 -7.070000172E-01 4.266999817E+01 4.750999832E+01
 4.750999832E+01 -6.603000164E-01 4.750999832E+01 -5.850999951E-01 4.750999832E+01
 4.750999832E+01 -7.915999889E-01 4.750999832E+01 -4.192999899E-01 -6.108000278E-01
 1.603000052E-02 1.603000052E-02 1.000000000E+00 1.000000000E+00 1.000000000E+00
 1.000000000E+00 4.805999994E-02 1.000000000E+00 1.000000000E+00 1.000000000E+00
 1.000000000E+00 2.998000085E-01 2.998000085E-01 2.998000085E-01 7.508999705E-01
 2.998000085E-01 2.998000085E-01 2.998000085E-01 2.998000085E-01 2.998000085E-01
 2.998000085E-01 7.508999705E-01 2.998000085E-01 2.998000085E-01 6.840000153E-01
 1.000000000E+00 1.000000000E+00 7.070000172E-01 1.000000000E+00 1.000000000E+00
 1.000000000E+00 7.508999705E-01 1.000000000E+00 8.108000159E-01 1.000000000E+00
 1.000000000E+00 6.108000278E-01 1.000000000E+00 9.077000022E-01 7.915999889E-01
 1.499999966E-02 4.999999888E-03 1.499999966E-02 1.499999966E-02 4.999999888E-03
 4.999999888E-03 1.499999966E-02 4.999999888E-03 1.499999966E-02 1.499999966E-02
 1.499999966E-02 4.999999888E-03 4.999999888E-03 4.999999888E-03 2.500000037E-02
 4.999999888E-03 4.999999888E-03 4.999999888E-03 4.999999888E-03 4.999999888E-03
 4.999999888E-03 2.500000037E-02 4.999999888E-03 4.999999888E-03 1.499999966E-02
 2.500000037E-02 2.500000037E-02 4.999999888E-03 2.500000037E-02 2.500000037E-02
 2.500000037E-02 4.999999888E-03 2.500000037E-02 4.999999888E-03 2.500000037E-02
 2.500000037E-02 4.999999888E-03 2.500000037E-02 4.999999888E-03 4.999999888E-03
ZONE T="ZONE 001"
 STRANDID=0, SOLUTIONTIME=0
 I=40, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE )
 1.000000000E+00 1.000000000E+03 2.000000000E+03 3.000000000E+03 4.000000000E+03
 5.000000000E+03 6.000000000E+03 7.000000000E+03 8.000000000E+03 9.000000000E+03
 1.000000000E+04 1.100000000E+04 1.200000000E+04 1.300000000E+04 1.400000000E+04
 1.500000000E+04 1.600000000E+04 1.700000000E+04 1.800000000E+04 1.900000000E+04
 2.000000000E+04 2.100000000E+04 2.200000000E+04 2.300000000E+04 2.400000000E+04
 2.500000000E+04 2.600000000E+04 2.700000000E+04 2.800000000E+04 2.900000000E+04
 3.000000000E+04 3.100000000E+04 3.200000000E+04 3.300000000E+04 3.400000000E+04
 3.500000000E+04 3.600000000E+04 3.700000000E+04 3.800000000E+04 3.900000000E+04
 3.590000000E+03 1.279999971E+00 2.119999975E-01 1.319999993E-01 5.739999935E-02
 4.129999876E-02 3.189999983E-02 2.080000006E-02 1.510000043E-02 1.090000011E-02
 7.699999958E-03 5.200000014E-03 4.060000181E-03 3.150000004E-03 3.680000082E-03
 1.879999996E-03 1.449999982E-03 1.109999954E-03 8.549999911E-04 6.559999892E-04
 5.019999808E-04 7.600000128E-03 2.939999977E-04 2.240000031E-04 1.879999996E-03
 1.789999951E-04 1.659999980E-04 2.269999968E-04 1.440000051E-04 1.340000017E-04
 8.340000059E-04 3.940000199E-03 1.570000022E-04 1.029999985E-04 9.670000145E-05
 9.080000018E-05 4.699999990E-04 7.999999798E-05 1.920000068E-04 1.769999944E-04
 -9.997000098E-01 -8.465999961E-01 -9.966999888E-01 -9.997000098E-01 2.644000053E+01
 3.390000153E+01 -9.997000098E-01 3.390000153E+01 3.811999893E+01 4.750999832E+01
 4.750999832E+01 -9.539999962E-01 -9.539999962E-01 -9.539999962E-01 -7.070000172E-01
 -9.539999962E-01 -9.539999962E-01 -9.539999962E-01 -9.539999962E-01 -9.539999962E-01
 -9.539999962E-01 -5.850999951E-01 -9.539999962E-01 -9.539999962E-01 -6.840000153E-01
 3.811999893E+01 3.811999893E+01 -2.381000072E-01 4.266999817E+01 4.750999832E+01
 -7.915999889E-01 -4.192999899E-01 -7.716000080E-01 4.750999832E+01 4.750999832E+01
 4.750999832E+01 -7.915999889E-01 4.750999832E+01 -4.481999874E-01 -2.381000072E-01
 1.603000052E-02 5.320000052E-01 8.004999906E-02 1.603000052E-02 1.000000000E+00
 1.000000000E+00 1.603000052E-02 1.000000000E+00 1.000000000E+00 1.000000000E+00
 1.000000000E+00 2.998000085E-01 2.998000085E-01 2.998000085E-01 7.070000172E-01
 2.998000085E-01 2.998000085E-01 2.998000085E-01 2.998000085E-01 2.998000085E-01
 2.998000085E-01 8.108000159E-01 2.998000085E-01 2.998000085E-01 7.293000221E-01
 1.000000000E+00 1.000000000E+00 9.710999727E-01 1.000000000E+00 1.000000000E+00
 6.108000278E-01 9.077000022E-01 6.359000206E-01 1.000000000E+00 1.000000000E+00
 1.000000000E+00 6.108000278E-01 1.000000000E+00 8.938000202E-01 9.710999727E-01
 1.499999966E-02 4.999999888E-03 4.999999888E-03 4.999999888E-03 4.999999888E-03
 4.999999888E-03 1.499999966E-02 1.499999966E-02 1.499999966E-02 1.499999966E-02
 1.499999966E-02 4.999999888E-03 4.999999888E-03 4.999999888E-03 4.999999888E-03
 4.999999888E-03 4.999999888E-03 4.999999888E-03 4.999999888E-03 4.999999888E-03
 4.999999888E-03 4.999999888E-03 4.999999888E-03 4.999999888E-03 4.999999888E-03
 2.500000037E-02 2.500000037E-02 1.499999966E-02 2.500000037E-02 2.500000037E-02
 4.999999888E-03 4.999999888E-03 2.500000037E-02 2.500000037E-02 2.500000037E-02
 2.500000037E-02 4.999999888E-03 2.500000037E-02 4.999999888E-03 2.500000037E-02
ZONE T="ZONE 001"
 STRANDID=0, SOLUTIONTIME=0
 I=40, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE )
 1.000000000E+00 1.000000000E+03 2.000000000E+03 3.000000000E+03 4.000000000E+03
 5.000000000E+03 6.000000000E+03 7.000000000E+03 8.000000000E+03 9.000000000E+03
 1.000000000E+04 1.100000000E+04 1.200000000E+04 1.300000000E+04 1.400000000E+04
 1.500000000E+04 1.600000000E+04 1.700000000E+04 1.800000000E+04 1.900000000E+04
 2.000000000E+04 2.100000000E+04 2.200000000E+04 2.300000000E+04 2.400000000E+04
 2.500000000E+04 2.600000000E+04 2.700000000E+04 2.800000000E+04 2.900000000E+04
 3.000000000E+04 3.100000000E+04 3.200000000E+04 3.300000000E+04 3.400000000E+04
 3.500000000E+04 3.600000000E+04 3.700000000E+04 3.800000000E+04 3.900000000E+04
 3.590000000E+03 9.409999847E-01 2.380000055E-01 1.299999952E-01 6.490000337E-02
 3.869999945E-02 3.130000085E-02 2.109999955E-02 1.449999958E-02 1.090000011E-02
 7.619999815E-03 5.200000014E-03 4.050000105E-03 3.139999928E-03 3.150000004E-03
 1.870000036E-03 1.440000022E-03 1.109999954E-03 8.520000265E-04 6.530000246E-04
 5.000000237E-04 4.689999856E-03 2.929999901E-04 2.240000031E-04 4.370000213E-03
 1.789999951E-04 1.659999980E-04 1.650000049E-04 1.440000051E-04 1.340000017E-04
 4.400000034E-04 3.640000010E-03 3.570000117E-04 1.029999985E-04 9.660000069E-05
 9.069999942E-05 1.069999998E-03 7.989999722E-05 1.720000000E-04 1.049999992E-04
 -9.997000098E-01 6.336999893E+00 -9.966999888E-01 -9.997000098E-01 -9.997000098E-01
 3.390000153E+01 -9.997000098E-01 3.390000153E+01 3.811999893E+01 4.750999832E+01
 4.750999832E+01 -9.539999962E-01 -9.539999962E-01 -9.539999962E-01 -7.070000172E-01
 -9.539999962E-01 -9.539999962E-01 -9.539999962E-01 -9.539999962E-01 -9.539999962E-01
 -9.539999962E-01 -5.320000052E-01 -9.539999962E-01 -9.539999962E-01 -4.481999874E-01
 3.811999893E+01 3.811999893E+01 -2.381000072E-01 4.266999817E+01 4.750999832E+01
 -7.716000080E-01 -2.998000085E-01 -7.508999705E-01 4.750999832E+01 4.750999832E+01
 4.750999832E+01 -7.915999889E-01 4.750999832E+01 -7.508999705E-01 2.875999928E+00
